0.00143418	0.000110872	910.214	253.323	1.27214	1.19673
0.00143701	0.000112589	952.475	261.466	1.27596	1.22559
0.00143942	0.000114407	994.028	269.437	1.27582	1.25171
0.00144125	0.000116798	1039.75	278.017	1.26617	1.27534
0.00144293	0.00011904	1082.86	286.074	1.25673	1.29672
0.00144426	0.000121612	1128.27	294.383	1.24189	1.31606
0.00144556	0.000123921	1170.05	302.011	1.22922	1.33356
0.00144664	0.000126429	1213.05	309.701	1.21338	1.3494
0.00144775	0.000128632	1252	316.667	1.20041	1.36373
0.00144871	0.000130966	1291.59	323.606	1.18543	1.3767
0.00144975	0.000132991	1327.08	329.843	1.17341	1.38843
0.00145066	0.00013511	1362.92	336.016	1.15998	1.39905
0.00145166	0.000136934	1394.79	341.536	1.14938	1.40866
0.00145257	0.000138834	1426.9	346.984	1.13768	1.41735
0.00145356	0.000140458	1455.3	351.841	1.12855	1.42522
0.00145448	0.000142149	1483.9	356.631	1.11853	1.43233
0.00145549	0.000143588	1509.08	360.893	1.1108	1.43877
0.00145643	0.000145089	1534.5	365.101	1.10228	1.4446
0.00145745	0.000146362	1556.79	368.841	1.0958	1.44987
0.00145841	0.000147694	1579.36	372.542	1.0886	1.45464
0.00145945	0.00014882	1599.1	375.83	1.0832	1.45896
0.00146044	0.000150004	1619.17	379.093	1.07713	1.46286
0.00146149	0.000151004	1636.7	381.995	1.07266	1.4664
0.0014625	0.00015206	1654.61	384.884	1.06756	1.46959
0.00146357	0.00015295	1670.24	387.456	1.06386	1.47249
0.00146459	0.000153897	1686.28	390.027	1.05957	1.47511
0.00146567	0.000154695	1700.27	392.321	1.05653	1.47748
0.0014667	0.000155547	1714.72	394.622	1.05291	1.47962
0.0014678	0.000156266	1727.33	396.68	1.05041	1.48156
0.00146884	0.000157039	1740.41	398.753	1.04737	1.48331
0.00146994	0.000157691	1751.85	400.613	1.04531	1.4849
0.00147099	0.000158396	1763.78	402.494	1.04274	1.48634
0.00147209	0.000158993	1774.22	404.188	1.04106	1.48764
0.00147315	0.00015964	1785.17	405.907	1.03888	1.48881
0.00147425	0.000160189	1794.78	407.46	1.0375	1.48988
0.00147531	0.000160787	1804.89	409.043	1.03565	1.49084
0.00147641	0.000161297	1813.81	410.479	1.03452	1.49171
0.00147747	0.000161854	1823.21	411.947	1.03295	1.4925
0.00147857	0.00016233	1831.54	413.284	1.03202	1.49322
0.00147962	0.000162851	1840.35	414.654	1.03067	1.49386
0.00148072	0.000163299	1848.17	415.908	1.02991	1.49445
0.00148177	0.00016379	1856.47	417.195	1.02875	1.49497
0.00148286	0.000164215	1863.88	418.379	1.02812	1.49545
0.00148391	0.000164679	1871.75	419.597	1.02713	1.49589
0.00148499	0.000165084	1878.81	420.721	1.02661	1.49628
0.00148603	0.000165527	1886.3	421.879	1.02575	1.49663
0.0014871	0.000165914	1893.06	422.954	1.02532	1.49695
0.00148814	0.000166338	1900.24	424.06	1.02457	1.49724
0.0014892	0.000166711	1906.75	425.092	1.02421	1.4975
0.00149023	0.000167118	1913.65	426.155	1.02356	1.49774
0.00149128	0.000167478	1919.95	427.149	1.02325	1.49796
0.00149231	0.000167871	1926.62	428.174	1.02268	1.49815
0.00149335	0.000168221	1932.72	429.137	1.02242	1.49833
0.00149436	0.0001686	1939.19	430.129	1.02191	1.49849
0.00149539	0.000168941	1945.14	431.065	1.02169	1.49863
0.0014964	0.00016931	1951.42	432.028	1.02124	1.49876
0.00149742	0.000169642	1957.23	432.939	1.02105	1.49888
0.00149841	0.000170001	1963.35	433.877	1.02064	1.49899
0.00149942	0.000170326	1969.04	434.767	1.02048	1.49908
0.00150041	0.000170676	1975.03	435.682	1.02011	1.49917
0.00150141	0.000170995	1980.61	436.554	1.01996	1.49925
0.00150238	0.000171337	1986.47	437.448	1.01963	1.49932
0.00150337	0.00017165	1991.96	438.303	1.0195	1.49938
0.00150433	0.000171985	1997.7	439.179	1.01919	1.49944
0.00150531	0.000172293	2003.1	440.018	1.01907	1.4995
0.00150626	0.00017262	2008.74	440.878	1.01879	1.49954
0.00150722	0.000172924	2014.06	441.703	1.01868	1.49959
0.00150817	0.000173245	2019.61	442.547	1.01842	1.49963
0.00150912	0.000173545	2024.86	443.36	1.01831	1.49966
0.00151005	0.00017386	2030.32	444.189	1.01807	1.49969
0.00151099	0.000174155	2035.5	444.99	1.01797	1.49972
0.00151192	0.000174466	2040.88	445.806	1.01774	1.49975
0.00151284	0.000174757	2046	446.595	1.01765	1.49977
0.00151375	0.000175062	2051.3	447.399	1.01744	1.4998
0.00151467	0.00017535	2056.36	448.178	1.01735	1.49981
0.00151557	0.00017565	2061.58	448.969	1.01714	1.49983
0.00151648	0.000175934	2066.59	449.738	1.01705	1.49985
0.00151737	0.00017623	2071.74	450.518	1.01686	1.49986
0.00151826	0.00017651	2076.7	451.276	1.01677	1.49988
0.00151914	0.000176802	2081.78	452.046	1.01659	1.49989
0.00152002	0.000177079	2086.68	452.795	1.0165	1.4999
0.00152089	0.000177366	2091.71	453.553	1.01633	1.49991
0.00152176	0.00017764	2096.55	454.293	1.01624	1.49992
0.00152261	0.000177923	2101.51	455.042	1.01608	1.49992
0.00152347	0.000178194	2106.31	455.773	1.01599	1.49993
0.00152432	0.000178473	2111.21	456.511	1.01583	1.49994
0.00152516	0.000178741	2115.95	457.233	1.01574	1.49994
0.001526	0.000179016	2120.8	457.962	1.01559	1.49995
0.00152683	0.000179281	2125.49	458.675	1.0155	1.49995
0.00152766	0.000179552	2130.28	459.395	1.01535	1.49996
0.00152848	0.000179814	2134.92	460.099	1.01527	1.49996
0.00152929	0.000180082	2139.65	460.81	1.01512	1.49997
0.00153011	0.00018034	2144.25	461.506	1.01503	1.49997
0.00153091	0.000180604	2148.92	462.207	1.01489	1.49997
0.00153171	0.00018086	2153.47	462.894	1.01481	1.49997
0.0015325	0.000181121	2158.08	463.586	1.01467	1.49998
0.00153329	0.000181373	2162.58	464.266	1.01458	1.49998
0.00153407	0.00018163	2167.14	464.949	1.01445	1.49998
0.00153485	0.00018188	2171.6	465.62	1.01436	1.49998
0.00153562	0.000182133	2176.1	466.294	1.01423	1.49998
0.00153639	0.00018238	2180.51	466.957	1.01414	1.49999
0.00153715	0.00018263	2184.96	467.623	1.01402	1.49999
0.00153791	0.000182874	2189.32	468.277	1.01393	1.49999
0.00153866	0.000183121	2193.72	468.934	1.0138	1.49999
0.0015394	0.000183361	2198.02	469.581	1.01372	1.49999
0.00154014	0.000183605	2202.37	470.229	1.01359	1.49999
0.00154088	0.000183842	2206.63	470.868	1.01351	1.49999
0.00154161	0.000184083	2210.92	471.508	1.01339	1.49999
0.00154233	0.000184317	2215.14	472.138	1.0133	1.49999
0.00154305	0.000184554	2219.38	472.77	1.01318	1.49999
0.00154376	0.000184786	2223.54	473.392	1.0131	1.49999
0.00154447	0.00018502	2227.73	474.015	1.01298	1.5
0.00154518	0.000185249	2231.85	474.63	1.01289	1.5
0.00154587	0.000185479	2235.99	475.245	1.01278	1.5
0.00154657	0.000185705	2240.05	475.851	1.0127	1.5
0.00154725	0.000185933	2244.14	476.458	1.01259	1.5
0.00154794	0.000186156	2248.16	477.057	1.0125	1.5
0.00154862	0.00018638	2252.2	477.655	1.01239	1.5
0.00154929	0.0001866	2256.17	478.246	1.0123	1.5
0.00154996	0.000186822	2260.15	478.836	1.0122	1.5
0.00155062	0.000187039	2264.08	479.42	1.01211	1.5
0.00155128	0.000187257	2268.01	480.002	1.01201	1.5
0.00155193	0.000187471	2271.89	480.577	1.01192	1.5
0.00155258	0.000187686	2275.77	481.151	1.01182	1.5
0.00155322	0.000187898	2279.6	481.719	1.01173	1.5
0.00155386	0.00018811	2283.43	482.285	1.01163	1.5
0.0015545	0.000188319	2287.21	482.845	1.01155	1.5
0.00155512	0.000188528	2291	483.404	1.01145	1.5
0.00155575	0.000188733	2294.73	483.956	1.01136	1.5
0.00155637	0.00018894	2298.46	484.507	1.01126	1.5
0.00155698	0.000189143	2302.15	485.052	1.01118	1.5
0.00155759	0.000189346	2305.83	485.595	1.01108	1.5
0.0015582	0.000189546	2309.47	486.132	1.011	1.5
0.0015588	0.000189746	2313.11	486.667	1.01091	1.5
0.00155939	0.000189944	2316.7	487.197	1.01082	1.5
0.00155998	0.000190141	2320.29	487.724	1.01073	1.5
0.00156057	0.000190336	2323.83	488.246	1.01065	1.5
0.00156115	0.00019053	2327.37	488.766	1.01056	1.5
0.00156173	0.000190722	2330.86	489.281	1.01047	1.5
0.0015623	0.000190913	2334.35	489.794	1.01038	1.5
0.00156287	0.000191102	2337.8	490.301	1.0103	1.5
0.00156344	0.000191291	2341.24	490.806	1.01022	1.5
0.001564	0.000191477	2344.64	491.306	1.01014	1.5
0.00156455	0.000191663	2348.04	491.804	1.01005	1.5
0.0015651	0.000191847	2351.39	492.297	1.00997	1.5
0.00156565	0.00019203	2354.74	492.788	1.00988	1.5
0.00156619	0.000192211	2358.05	493.274	1.00981	1.5
0.00156673	0.000192392	2361.35	493.757	1.00972	1.5
0.00156726	0.00019257	2364.61	494.236	1.00964	1.5
0.00156779	0.000192748	2367.86	494.712	1.00956	1.5
0.00156831	0.000192923	2371.08	495.184	1.00948	1.5
0.00156883	0.000193098	2374.29	495.653	1.0094	1.5
0.00156935	0.000193271	2377.46	496.118	1.00933	1.5
0.00156986	0.000193444	2380.62	496.58	1.00924	1.5
0.00157037	0.000193614	2383.75	497.037	1.00917	1.5
0.00157087	0.000193784	2386.86	497.492	1.00909	1.5
0.00157137	0.000193952	2389.95	497.943	1.00901	1.5
0.00157187	0.000194119	2393.02	498.391	1.00894	1.5
0.00157236	0.000194285	2396.06	498.835	1.00886	1.5
0.00157285	0.000194449	2399.08	499.277	1.00879	1.5
0.00157333	0.000194612	2402.08	499.714	1.00871	1.5
0.00157381	0.000194774	2405.06	500.149	1.00864	1.5
0.00157428	0.000194934	2408.01	500.579	1.00856	1.5
0.00157475	0.000195094	2410.94	501.007	1.00849	1.5
0.00157522	0.000195252	2413.85	501.431	1.00842	1.5
0.00157568	0.000195409	2416.74	501.852	1.00834	1.5
0.00157614	0.000195564	2419.61	502.269	1.00827	1.5
0.0015766	0.000195719	2422.46	502.684	1.0082	1.5
0.00157705	0.000195872	2425.28	503.095	1.00813	1.5
0.0015775	0.000196024	2428.08	503.503	1.00806	1.5
0.00157794	0.000196174	2430.86	503.907	1.00799	1.5
0.00157838	0.000196324	2433.63	504.308	1.00792	1.5
0.00157882	0.000196472	2436.36	504.706	1.00785	1.5
0.00157925	0.00019662	2439.08	505.102	1.00778	1.5
0.00157968	0.000196765	2441.78	505.493	1.00771	1.5
0.00158011	0.00019691	2444.46	505.882	1.00765	1.5
0.00158053	0.000197054	2447.11	506.268	1.00758	1.5
0.00158095	0.000197196	2449.75	506.65	1.00751	1.5
0.00158136	0.000197337	2452.36	507.029	1.00745	1.5
0.00158178	0.000197478	2454.96	507.406	1.00738	1.5
0.00158218	0.000197617	2457.53	507.779	1.00732	1.5
0.00158259	0.000197754	2460.09	508.149	1.00725	1.5
0.00158299	0.000197891	2462.62	508.516	1.00719	1.5
0.00158338	0.000198027	2465.14	508.881	1.00712	1.5
0.00158378	0.000198161	2467.63	509.242	1.00706	1.5
0.00158417	0.000198295	2470.1	509.6	1.007	1.5
0.00158456	0.000198427	2472.56	509.955	1.00693	1.5
0.00158494	0.000198558	2474.99	510.308	1.00687	1.5
0.00158532	0.000198688	2477.41	510.657	1.00681	1.5
0.0015857	0.000198817	2479.8	511.004	1.00675	1.5
0.00158607	0.000198945	2482.18	511.347	1.00669	1.5
0.00158644	0.000199072	2484.54	511.688	1.00663	1.5
0.00158681	0.000199198	2486.88	512.026	1.00657	1.5
0.00158717	0.000199322	2489.2	512.361	1.00651	1.5
0.00158753	0.000199446	2491.5	512.694	1.00645	1.5
0.00158789	0.000199569	2493.78	513.023	1.00639	1.5
0.00158824	0.00019969	2496.04	513.35	1.00634	1.5
0.00158859	0.000199811	2498.29	513.674	1.00628	1.5
0.00158894	0.00019993	2500.51	513.995	1.00622	1.5
0.00158929	0.000200049	2502.72	514.314	1.00617	1.5
0.00158963	0.000200166	2504.91	514.63	1.00611	1.5
0.00158997	0.000200283	2507.08	514.943	1.00605	1.5
0.0015903	0.000200399	2509.23	515.253	1.006	1.5
0.00159064	0.000200513	2511.37	515.561	1.00594	1.5
0.00159097	0.000200627	2513.49	515.866	1.00589	1.5
0.00159129	0.000200739	2515.59	516.169	1.00584	1.5
0.00159162	0.000200851	2517.67	516.469	1.00578	1.5
0.00159194	0.000200961	2519.74	516.767	1.00573	1.5
0.00159226	0.000201071	2521.78	517.061	1.00568	1.5
0.00159257	0.00020118	2523.81	517.354	1.00562	1.5
0.00159288	0.000201288	2525.83	517.644	1.00557	1.5
0.00159319	0.000201394	2527.82	517.931	1.00552	1.5
0.0015935	0.0002015	2529.8	518.216	1.00547	1.5
0.0015938	0.000201605	2531.77	518.498	1.00542	1.5
0.0015941	0.000201709	2533.71	518.778	1.00537	1.5
0.0015944	0.000201813	2535.64	519.055	1.00532	1.5
0.0015947	0.000201915	2537.55	519.33	1.00527	1.5
0.00159499	0.000202016	2539.45	519.603	1.00522	1.5
0.00159528	0.000202117	2541.33	519.873	1.00517	1.5
0.00159557	0.000202216	2543.19	520.141	1.00513	1.5
0.00159585	0.000202315	2545.04	520.406	1.00508	1.5
0.00159614	0.000202413	2546.87	520.67	1.00503	1.5
0.00159642	0.00020251	2548.69	520.93	1.00498	1.5
0.00159669	0.000202606	2550.49	521.189	1.00494	1.5
0.00159697	0.000202701	2552.27	521.445	1.00489	1.5
0.00159724	0.000202795	2554.04	521.699	1.00485	1.5
0.00159751	0.000202889	2555.8	521.951	1.0048	1.5
0.00159778	0.000202982	2557.54	522.2	1.00476	1.5
0.00159804	0.000203073	2559.26	522.448	1.00471	1.5
0.0015983	0.000203164	2560.97	522.693	1.00467	1.5
0.00159856	0.000203255	2562.66	522.935	1.00462	1.5
0.00159882	0.000203344	2564.34	523.176	1.00458	1.5
0.00159908	0.000203433	2566	523.415	1.00454	1.5
0.00159933	0.000203521	2567.65	523.651	1.00449	1.5
0.00159958	0.000203608	2569.28	523.885	1.00445	1.5
0.00159983	0.000203694	2570.9	524.117	1.00441	1.5
0.00160007	0.000203779	2572.51	524.347	1.00437	1.5
0.00160032	0.000203864	2574.1	524.575	1.00433	1.5
0.00160056	0.000203948	2575.68	524.801	1.00429	1.5
0.00160079	0.000204031	2577.24	525.025	1.00424	1.5
0.00160103	0.000204113	2578.79	525.247	1.0042	1.5
0.00160127	0.000204195	2580.32	525.467	1.00416	1.5
0.0016015	0.000204276	2581.84	525.685	1.00412	1.5
0.00160173	0.000204356	2583.35	525.901	1.00409	1.5
0.00160196	0.000204435	2584.84	526.114	1.00405	1.5
0.00160218	0.000204514	2586.33	526.326	1.00401	1.5
0.0016024	0.000204592	2587.79	526.536	1.00397	1.5
0.00160263	0.000204669	2589.25	526.744	1.00393	1.5
0.00160284	0.000204746	2590.69	526.951	1.00389	1.5
0.00160306	0.000204822	2592.11	527.155	1.00386	1.5
0.00160328	0.000204897	2593.53	527.357	1.00382	1.5
0.00160349	0.000204971	2594.93	527.558	1.00378	1.5
0.0016037	0.000205045	2596.32	527.756	1.00375	1.5
0.00160391	0.000205118	2597.7	527.953	1.00371	1.5
0.00160412	0.00020519	2599.06	528.148	1.00368	1.5
0.00160432	0.000205262	2600.41	528.342	1.00364	1.5
0.00160452	0.000205333	2601.75	528.533	1.00361	1.5
0.00160473	0.000205403	2603.08	528.723	1.00357	1.5
0.00160493	0.000205473	2604.39	528.911	1.00354	1.5
0.00160512	0.000205542	2605.69	529.097	1.0035	1.5
0.00160532	0.000205611	2606.99	529.281	1.00347	1.5
0.00160551	0.000205678	2608.26	529.464	1.00344	1.5
0.0016057	0.000205746	2609.53	529.645	1.0034	1.5
0.00160589	0.000205812	2610.79	529.825	1.00337	1.5
0.00160608	0.000205878	2612.03	530.002	1.00334	1.5
0.00160627	0.000205943	2613.26	530.178	1.0033	1.5
0.00160645	0.000206008	2614.48	530.353	1.00327	1.5
0.00160663	0.000206072	2615.69	530.525	1.00324	1.5
0.00160681	0.000206135	2616.89	530.697	1.00321	1.5
0.00160699	0.000206198	2618.08	530.866	1.00318	1.5
0.00160717	0.000206261	2619.25	531.034	1.00315	1.5
0.00160735	0.000206322	2620.42	531.2	1.00312	1.5
0.00160752	0.000206383	2621.57	531.365	1.00309	1.5
0.00160769	0.000206444	2622.71	531.528	1.00306	1.5
0.00160786	0.000206504	2623.85	531.69	1.00303	1.5
0.00160803	0.000206563	2624.97	531.85	1.003	1.5
0.0016082	0.000206622	2626.08	532.009	1.00297	1.5
0.00160837	0.00020668	2627.18	532.166	1.00294	1.5
0.00160853	0.000206738	2628.27	532.322	1.00291	1.5
0.00160869	0.000206795	2629.35	532.476	1.00288	1.5
0.00160885	0.000206852	2630.42	532.629	1.00285	1.5
0.00160901	0.000206908	2631.48	532.78	1.00283	1.5
0.00160917	0.000206963	2632.53	532.93	1.0028	1.5
0.00160933	0.000207018	2633.57	533.079	1.00277	1.5
0.00160948	0.000207073	2634.6	533.226	1.00274	1.5
0.00160963	0.000207126	2635.62	533.371	1.00272	1.5
0.00160979	0.00020718	2636.63	533.515	1.00269	1.5
0.00160994	0.000207233	2637.63	533.658	1.00266	1.5
0.00161009	0.000207285	2638.62	533.8	1.00264	1.5
0.00161023	0.000207337	2639.61	533.94	1.00261	1.5
0.00161038	0.000207388	2640.58	534.079	1.00259	1.5
0.00161052	0.000207439	2641.54	534.216	1.00256	1.5
0.00161067	0.00020749	2642.5	534.353	1.00254	1.5
0.00161081	0.00020754	2643.44	534.487	1.00251	1.5
0.00161095	0.000207589	2644.38	534.621	1.00249	1.5
0.00161109	0.000207638	2645.31	534.753	1.00246	1.5
0.00161122	0.000207687	2646.22	534.884	1.00244	1.5
0.00161136	0.000207735	2647.13	535.014	1.00241	1.5
0.0016115	0.000207782	2648.04	535.143	1.00239	1.5
0.00161163	0.000207829	2648.93	535.27	1.00237	1.5
0.00161176	0.000207876	2649.81	535.396	1.00234	1.5
0.00161189	0.000207922	2650.69	535.521	1.00232	1.5
0.00161202	0.000207968	2651.55	535.645	1.0023	1.5
0.00161215	0.000208013	2652.41	535.767	1.00227	1.5
0.00161228	0.000208058	2653.26	535.888	1.00225	1.5
0.0016124	0.000208102	2654.1	536.009	1.00223	1.5
0.00161253	0.000208146	2654.94	536.127	1.00221	1.5
0.00161265	0.00020819	2655.76	536.245	1.00219	1.5
0.00161277	0.000208233	2656.58	536.362	1.00216	1.5
0.00161289	0.000208276	2657.39	536.478	1.00214	1.5
0.00161301	0.000208318	2658.19	536.592	1.00212	1.5
0.00161313	0.00020836	2658.99	536.705	1.0021	1.5
0.00161325	0.000208401	2659.77	536.817	1.00208	1.5
0.00161336	0.000208442	2660.55	536.929	1.00206	1.5
0.00161348	0.000208483	2661.32	537.039	1.00204	1.5
0.00161359	0.000208523	2662.08	537.148	1.00202	1.5
0.00161371	0.000208563	2662.84	537.256	1.002	1.5
0.00161382	0.000208602	2663.59	537.362	1.00198	1.5
0.00161393	0.000208642	2664.33	537.468	1.00196	1.5
0.00161404	0.00020868	2665.07	537.573	1.00194	1.5
0.00161415	0.000208719	2665.79	537.677	1.00192	1.5
0.00161425	0.000208756	2666.51	537.78	1.0019	1.5
0.00161436	0.000208794	2667.23	537.881	1.00188	1.5
0.00161446	0.000208831	2667.93	537.982	1.00186	1.5
0.00161457	0.000208868	2668.63	538.082	1.00185	1.5
0.00161467	0.000208905	2669.32	538.181	1.00183	1.5
0.00161477	0.000208941	2670.01	538.279	1.00181	1.5
0.00161487	0.000208976	2670.69	538.375	1.00179	1.5
0.00161497	0.000209012	2671.36	538.471	1.00177	1.5
0.00161507	0.000209047	2672.02	538.566	1.00176	1.5
0.00161517	0.000209081	2672.68	538.661	1.00174	1.5
0.00161527	0.000209116	2673.33	538.754	1.00172	1.5
0.00161536	0.00020915	2673.98	538.846	1.0017	1.5
