   6.6848285845438208E-006   8.4068991691970088E-005   1.2259319310869179E-005   1.5999999999999999E-005   5.7656200000000000E-006  0.11500000208616257       0.23730499999999999     
   6.8128560205779617E-006   8.5935462497023165E-005   1.2262375182490626E-005   1.5732154133308257E-005   5.7648107762284799E-006  0.11118194526896864       0.23723839159678262     
   7.0183698660990175E-006   8.9037626685425499E-005   1.2266519796103545E-005   1.5304110784114746E-005   5.7637135189735285E-006  0.10521413391111263       0.23714808966564693     
   7.3400200338444302E-006   9.4179210403812436E-005   1.2272140888432082E-005   1.4638660542212442E-005   5.7622258813913528E-006   9.6263259496520467E-002  0.23702568771723070     
   7.8227700838780088E-006   1.0000000000000000E-004   1.2279764148963196E-005   1.3647220656859104E-005   5.7602092966490019E-006   8.3665480582406110E-002  0.23685981475203474     
   8.4998637351375624E-006   1.0000000000000000E-004   1.2290102191036346E-005   1.2259929247970674E-005   5.7574762829158066E-006   6.7520214092054109E-002  0.23663510501560026     
   9.3551823481316075E-006   1.0000000000000000E-004   1.2304120814467171E-005   1.0480011516068965E-005   5.7537734018525626E-006   4.9337984326064281E-002  0.23633082243237993     
   1.0285651698632792E-005   1.0000000000000000E-004   1.2323128588848280E-005   8.4341813157698316E-006   5.7487584689625374E-006   3.1955362547411513E-002  0.23591903467692718     
   1.1123944100976633E-005   1.0000000000000000E-004   1.2348897826313561E-005   6.3598814751466982E-006   5.7419702355587478E-006   1.8170041827505558E-002  0.23536220907479366     
   1.1742924897204531E-005   1.0000000000000000E-004   1.2383827691766450E-005   4.5076553959293300E-006   5.7327883458821433E-006   9.1276567060956659E-003  0.23461008327697286     
   1.2133236783021801E-005   1.0000000000000000E-004   1.2431163678132153E-005   3.0322196136643346E-006   5.7203809812505649E-006   4.1302770879388670E-003  0.23359565794708118     
   1.2368424091980303E-005   1.0000000000000000E-004   1.2495292124560810E-005   1.9602288116370779E-006   5.7036373750134302E-006   1.7261217278236956E-003  0.23223018609471413     
   1.2531174211424796E-005   1.0000000000000000E-004   1.2582134032445161E-005   1.2323288371273124E-006   5.6810825942781070E-006   6.8219904254651132E-004  0.23039712972718504     
   1.2679914498217582E-005   1.0000000000000000E-004   1.2699669238096501E-005   7.6050378115649634E-007   5.6507731457853135E-006   2.5981285679374316E-004  0.22794527954834548     
   1.2851117772142695E-005   1.0000000000000000E-004   1.2858630027172315E-005   4.6380969173206078E-007   5.6101749444300054E-006   9.6635683263288557E-005  0.22468168193032254     
   1.3070577742570414E-005   1.0000000000000000E-004   1.3073412393225219E-005   2.8078846394146420E-007   5.5560313521597132E-006   3.5417377871005336E-005  0.22036581971253175     
   1.3362192891419475E-005   1.0000000000000000E-004   1.3363263214678142E-005   1.6922207947727564E-007   5.4842402546466881E-006   1.2863878752891119E-005  0.21470779020202832     
   1.3752805361110071E-005   1.0000000000000000E-004   1.3753813035747490E-005   1.5999999642372131E-007   5.3897775867348403E-006   1.1499999694526192E-005  0.20737507012726511     
   1.4277959719594596E-005   1.0000000000000000E-004   1.4279039202762444E-005   1.5999999642372131E-007   5.2667313434797465E-006   1.1499999694526192E-005  0.19801458904885871     
   1.4982587689287364E-005   1.0000000000000000E-004   1.4983769976698850E-005   1.5999999642372131E-007   5.1085417464999475E-006   1.1499999694526192E-005  0.18629823966186979     
   1.5925561430647832E-005   1.0000000000000000E-004   1.5926893413547352E-005   1.5999999642372131E-007   4.9085670970369462E-006   1.1499999694526192E-005  0.17199836619221864     
   1.7183990560248529E-005   1.0000000000000000E-004   1.7185545229808295E-005   1.5999999642372131E-007   4.6610824615378472E-006   1.1499999694526192E-005  0.15509165500104105     
   1.8858863316939263E-005   1.0000000000000000E-004   1.8860758119714523E-005   1.5999999642372131E-007   4.3627263482056749E-006   1.1499999694526192E-005  0.13587226126669213     
   2.1082960773932247E-005   1.0000000000000000E-004   2.1085391867926352E-005   1.5999999642372131E-007   4.0142036893258889E-006   1.1499999694526192E-005  0.11503067527023852     
   2.4032300228544462E-005   1.0000000000000000E-004   2.4035608796829250E-005   1.5999999642372131E-007   3.6217609602833512E-006   1.1499999694526192E-005   9.3638494784475348E-002
   2.7942801818000041E-005   1.0000000000000000E-004   2.7947607098003361E-005   1.5999999642372131E-007   3.1977260659836440E-006   1.1499999694526192E-005   7.2995715840105210E-002
   3.3134151157278675E-005   1.0000000000000000E-004   3.3141626513866658E-005   1.5999999642372131E-007   2.7595022082315254E-006   1.1499999694526192E-005   5.4359612176494432E-002
   4.0042899223826640E-005   1.0000000000000000E-004   4.0055363372265730E-005   1.5999999642372131E-007   2.3269611391248743E-006   1.1499999694526192E-005   3.8653882200981864E-002
   4.9266902967174636E-005   1.0000000000000000E-004   4.9289122392339551E-005   1.5999999642372131E-007   1.9189719245205026E-006   1.1499999694526192E-005   2.6287670315383004E-002
   6.1623625577836592E-005   1.0000000000000000E-004   6.1665755078377346E-005   1.5999999642372131E-007   1.5502871812879814E-006   1.1499999694526192E-005   1.7156913822132941E-002
   7.8225679056130747E-005   1.0000000000000000E-004   7.8310039249757376E-005   1.5999999642372131E-007   1.2298036125960580E-006   1.1499999694526192E-005   1.0796584464367478E-002
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   9.6048437596890037E-007   1.1499999694526192E-005   6.5856017945863030E-003
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   7.4052019132092397E-007   1.1499999694526192E-005   3.9146114954863222E-003
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.6501033255740230E-007   1.1499999694526192E-005   2.2789124329447696E-003
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   4.2756015717828052E-007   1.1499999694526192E-005   1.3049964007593666E-003
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   3.2148143772806840E-007   1.1499999694526192E-005   7.3777963228507059E-004
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   2.4053569219465632E-007   1.1499999694526192E-005   4.1302269429798898E-004
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   1.7930028989152691E-007   1.1499999694526192E-005   2.2949690933973208E-004
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   1.3327825615407687E-007   1.1499999694526192E-005   1.2680414822532842E-004
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   9.8859999024452514E-008   1.1499999694526192E-005   6.9767965936901684E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   7.3214544700518109E-008   1.1499999694526192E-005   3.8265693599780855E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
   1.0000000000000000E-004   1.0000000000000000E-004   1.0000000000000000E-004   1.5999999642372131E-007   5.7656198711283504E-008   1.1499999694526192E-005   2.3730498939163993E-005
