   0.0000000000000000        4.5004057755071555E-004   5.9503262689470401E-004   2.8998409868797697E-004   280.52006913862698        4.4999999999999999E-004   4.9979887273994867E-304   1.0000000000000000        0.0000000000000000        0.0000000000000000        1147.9149010013580        266.66694604711046        2.0291665281868196E-008
   1.0000000000000000        4.5053037162511104E-004   5.9503613686813278E-004   2.8901153048604354E-004   282.36543744375126        4.5048543404020377E-004   2.8902909620038712E-004  0.99999998565743742        2323670.8746519103        2323388.2489591092        1146.0702442165259        266.66766505072763        2.2476415292654005E-008
   2.0000000000000000        4.5147966302428014E-004   5.9504284583085246E-004   2.8712636561314470E-004   285.97784211945992        4.5142635873969870E-004   2.8714710471238310E-004  0.99999992936717519        1981109.0584492555        1980822.3629142523        1143.1894404171505        266.66899542237661        2.6668559512522776E-008
   3.0000000000000000        4.5298318121971085E-004   5.9505639747398835E-004   2.8414643250855505E-004   291.78923675726719        4.5291291748448696E-004   2.8417356664506293E-004  0.99999979508637238        1529956.7385982508        1529662.6069484067        1138.8709883474314        266.67164134861224        3.5169735228377137E-008
   4.0000000000000000        4.5515755665365756E-004   5.9508691215287145E-004   2.7985871099842785E-004   300.38112954142673        4.5504899927547161E-004   2.7990017436580606E-004  0.99999944830151855        1016152.3642216390        1015846.2753828324        1132.7941973349211        266.67752254985851        5.4376423751310160E-008
   5.0000000000000000        4.5803742240574656E-004   5.9516779548141356E-004   2.7426074615133404E-004   312.05199322866247        4.5782703278751891E-004   2.7433992737531642E-004  0.99999835125165637        542555.19539540401        542231.80248429533        1125.0040216669940        266.69284043328747        1.0551471676749878E-007
   6.0000000000000000        4.6154385110739742E-004   5.9543521431994130E-004   2.6778272642508777E-004   326.37955795441536        4.6099516539271841E-004   2.6798565230985364E-004  0.99999385423574394        216848.01068733443        216501.57062749928        1116.2217805143393        266.74239051252164        2.7594295944966592E-007
   7.0000000000000000        4.6602393152509733E-004   5.9657256249660861E-004   2.6109726194302257E-004   342.99332953819066        4.6402669713676312E-004   2.6182256827317200E-004  0.99996964975942337        62757.845879593762        62380.150446494365        1107.8040002646044        266.94847298553270        1.0139756890274678E-006
   8.0000000000000000        4.7516396420583515E-004   6.0202027597464145E-004   2.5371262353761267E-004   367.79553889983470        4.6618449462047773E-004   2.5690794969093642E-004  0.99982190986824637        15483.839258386301        15043.601189957300        1101.0868177106656        267.90789822390605        4.7517196502658071E-006
   9.0000000000000000        4.9424568735494307E-004   6.1629137674787144E-004   2.4409137878585670E-004   412.11030480296535        4.6698863554686134E-004   2.5353483766332686E-004  0.99929298194513783        6344.5476392494857        5751.0656845052627        1096.6110902087810        270.26483896295338        1.5906621757980815E-005
   10.000000000000000        5.0489806259465173E-004   6.2386609319178669E-004   2.3793606119426995E-004   440.11327001587352        4.6795508209873237E-004   2.5056243019500106E-004  0.99863775792486154        5345.6792280550071        4620.3649191848217        1094.0297514326853        271.34145898130299        2.2439463285974653E-005
   11.000000000000000        5.0824355967882175E-004   6.2598923961452578E-004   2.3549135987140801E-004   450.33716684837850        4.6854759794524517E-004   2.4906499761224716E-004  0.99796612004809038        5256.9921608128770        4452.3138856855476        1092.6299719264039        271.57768920928658        2.4218817690375050E-005
   12.000000000000000        5.0870711676357977E-004   6.2620549765674959E-004   2.3499676178633967E-004   452.09955513489268        4.6866940571844810E-004   2.4880378632902335E-004  0.99727483759217206        5305.5895883346511        4452.4899861363456        1091.7989388913156        271.57351490468182        2.4296849592941394E-005
   13.000000000000000        5.0874949090530443E-004   6.2629956894861584E-004   2.3510015608662287E-004   451.87726468028853        4.6851464925139197E-004   2.4913682771664816E-004  0.99650980933831834        5390.2884367453071        4487.8936565851318        1091.1548604899631        271.56588677143549        2.4253198244879727E-005
   14.000000000000000        5.0897520061437315E-004   6.2655002765304643E-004   2.3514965407734646E-004   452.02823743772916        4.6833376989353210E-004   2.4950253992366217E-004  0.99565334515771553        5477.3334776500469        4519.0926952668515        1090.4890878754245        271.57430304832474        2.4318168066916022E-005
   15.000000000000000        5.1074575972417555E-004   6.2731241286794230E-004   2.3313330628753354E-004   459.17704822108982        4.6910038079388863E-004   2.4791903441898690E-004  0.99467172742074250        5606.0135424806576        4565.0403563074451        1089.6828478896339        271.57569144597932        2.4717370214242347E-005
   16.000000000000000        5.1381610260935249E-004   6.2884723331914458E-004   2.3006226141958418E-004   470.82461172001024        4.7019499884079860E-004   2.4557792419092320E-004  0.99347803164930804        5730.4272591374202        4574.8655514176498        1088.6535768981664        271.62250971579959        2.5623191290733804E-005
   17.000000000000000        5.1803164308137175E-004   6.3115536113059840E-004   2.2624743609845325E-004   486.24870258943474        4.7145526458756715E-004   2.4280271784131444E-004  0.99201153446124457        5866.6839021007590        4557.3791212198976        1087.3330326227610        271.69762670939366        2.6934987229518129E-005
   18.000000000000000        5.2353078149535185E-004   6.3437349397487037E-004   2.2168542495903696E-004   505.93984142497567        4.7285004446723309E-004   2.3963817070601847E-004  0.99017935395880841        6041.2677929941774        4523.3182342344062        1085.6481460286479        271.77788060962899        2.8585155408520063E-005
   19.000000000000000        5.3047219051305524E-004   6.3863802624354105E-004   2.1633167146097173E-004   530.63460658130680        4.7435485996421802E-004   2.3608507028690103E-004  0.98785503094727278        6296.2146751063447        4490.7245827744391        1083.5392031389899        271.82416290153185        3.0406876522704536E-005
   20.000000000000000        5.3878631759256062E-004   6.4390632837803947E-004   2.1024002157095779E-004   560.61265533626658        4.7589369899398142E-004   2.3218867864643631E-004  0.98488180522047486        6690.3483024422449        4489.7179833565178        1080.9652259144527        271.78320035658334        3.2050820529518835E-005
   21.000000000000000        5.4792467530136873E-004   6.4975440011486778E-004   2.0365944962699815E-004   594.94941272680967        4.7735564214306620E-004   2.2805399766029323E-004  0.98117739255080105        7282.7958449292319        4559.9552973641739        1077.9220179000408        271.61721920262499        3.3076174939949184E-005
   22.000000000000000        5.5681884172163959E-004   6.5533703125267219E-004   1.9703637906206515E-004   631.13637833229734        4.7857779306004488E-004   2.2385873024271765E-004  0.97681411081033243        8101.4518432144332        4741.6427885329276        1074.4625270278580        271.34333343523491        3.3248141948740567E-005
