  0.15327791549560221       0.25427420599330186        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.40755212148890407        0.0000000000000000        0.0000000000000000     
  0.14891796764153101       0.25545328029381537        3.6751701278549473E-005   3.6751701278542047E-005   1.8375850639247987E-005   1.8375850639247987E-005   2.0703420446195249E-005   2.0703420446195249E-005   1.0351710223097625E-005   1.0351710223097625E-005   3.9376822798437900E-005   2.2182236192352052E-005  0.40460517235951132        1.1025510383558750E-004   6.2110261338585741E-005
  0.14172880810807498       0.25681321130619955        7.3710917569735034E-005   7.3710917569595754E-005   3.6855458784846321E-005   3.6855458784846321E-005   8.6075185090231450E-005   8.6075185090231450E-005   4.3037592545115725E-005   4.3037592545115725E-005   7.8975983110281153E-005   9.2223412596676539E-005  0.39919257711796119        2.2113275270902344E-004   2.5822555527069434E-004
  0.13066737509938822       0.25865191605753435        1.1145191181289479E-004   1.1145191181133787E-004   5.5725955906413736E-005   5.5725955906413736E-005   2.0397336851647524E-004   2.0397336851647524E-004   1.0198668425823762E-004   1.0198668425823762E-004   1.1941276265500485E-004   2.1854289483908058E-004  0.39060352265540316        3.3435573543706015E-004   6.1192010554942571E-004
  0.11471670659281630       0.26108710710353517        1.5074271478699558E-004   1.5074271477162959E-004   7.5371357393219302E-005   7.5371357393219302E-005   3.8368433104336939E-004   3.8368433104336939E-004   1.9184216552168469E-004   1.9184216552168469E-004   1.6151005154103171E-004   4.1109035468932432E-004  0.37797969524005698        4.5222814434506378E-004   1.1510529931301082E-003
   9.3675039526360110E-002  0.26392645714549801        1.9238470547393150E-004   1.9238470530609457E-004   9.6192352733659992E-005   9.6192352733659992E-005   6.3626551033469552E-004   6.3626551033469552E-004   3.1813275516734776E-004   3.1813275516734776E-004   2.0612646997081560E-004   6.8171304678717366E-004  0.36097528683586755        5.7715411624734603E-004   1.9087965310040866E-003
   6.9212714975608769E-002  0.26652535452690457        2.3673263511363014E-004   2.3673263266902909E-004   1.1836631750684514E-004   1.1836631750684514E-004   9.7297733556617476E-004   9.7297733556617476E-004   4.8648866778308738E-004   4.8648866778308738E-004   2.5364210643110259E-004   1.0424757166780441E-003  0.34066331723511734        7.1019790279634948E-004   2.9189320066985245E-003
   4.5144638810457591E-002  0.26794095235814769        2.8311728115375907E-004   2.8311722728742948E-004   1.4155863945741138E-004   1.4155863945741138E-004   1.4007861286511282E-003   1.4007861286511282E-003   7.0039306432556408E-004   7.0039306432556408E-004   3.0333988637938874E-004   1.5008422806976373E-003  0.31994148350899171        8.4935178735601126E-004   4.2023583859533845E-003
   2.5679814554263280E-002  0.26741537194017762        3.2994393897217819E-004   3.2994245867177743E-004   1.6497193838837986E-004   1.6497193838837986E-004   1.9185275521434821E-003   1.9185275521434821E-003   9.5926377607174107E-004   9.5926377607174107E-004   3.5350977714833289E-004   2.0555652344394454E-003  0.30224967443687983        9.8983027442071546E-004   5.7555826564304469E-003
   1.2779639565165863E-002  0.26407036257539568        3.7610576186088780E-004   3.7609054040267604E-004   1.8805256862340248E-004   1.8805256862340248E-004   2.5220246761636523E-003   2.5220246761636523E-003   1.2610123380818261E-003   1.2610123380818261E-003   4.0295415043143859E-004   2.7021692958896274E-003  0.28864950105488391        1.1283014395103688E-003   7.5660740284909569E-003
