          50   5.5498656481745533E-004   5.4040621126649183E-004
          51   5.5361430170020791E-004   5.3924521722897736E-004
          52   5.5228913802953981E-004   5.3811274935411206E-004
          53   5.5101023212565268E-004   5.3701190706584767E-004
          54   5.4977688922693013E-004   5.3594174844086946E-004
          55   5.4858835271934183E-004   5.3490105039162128E-004
          56   5.4744392355328159E-004   5.3388764071853674E-004
          57   5.4634296885919492E-004   5.3290711221378080E-004
          58   5.4528293322640036E-004   5.3195706202698121E-004
          59   5.4424084230260145E-004   5.3104126045859274E-004
          60   5.4323335766738503E-004   5.3015977060969703E-004
          61   5.4226140957770394E-004   5.2931045542849262E-004
          62   5.4132242630410888E-004   5.2848692896013028E-004
          63   5.4042164881198745E-004   5.2769698645710765E-004
          64   5.3955993097194504E-004   5.2694031742442588E-004
          65   5.3873416985915779E-004   5.2621380966415320E-004
          66   5.3794712243213159E-004   5.2551852751970673E-004
          67   5.3719614305462098E-004   5.2485409740106318E-004
          68   5.3647757012674642E-004   5.2421868563032477E-004
          69   5.3579618725664775E-004   5.2361137610701077E-004
          70   5.3514864892796707E-004   5.2303116194430993E-004
          71   5.3453567483988118E-004   5.2248029070855312E-004
          72   5.3395715838989641E-004   5.2195450482327729E-004
          73   5.3340955956784322E-004   5.2145377004827792E-004
          74   5.3289443293140612E-004   5.2098173314616379E-004
          75   5.3240816150555443E-004   5.2053452777860870E-004
          76   5.3195300785272568E-004   5.2011472015301471E-004
          77   5.3152792533965674E-004   5.1972059573448723E-004
          78   5.3113117825917620E-004   5.1935025811871089E-004
          79   5.3076403600817157E-004   5.1900615958055604E-004
          80   5.3042289115967655E-004   5.1868663277707344E-004
          81   5.3011002807673427E-004   5.1838959909457404E-004
          82   5.2982051519484118E-004   5.1811794809419442E-004
          83   5.2955785600667358E-004   5.1786602848510833E-004
          84   5.2931882112315263E-004   5.1763603087979994E-004
          85   5.2910346730836156E-004   5.1742636568401148E-004
          86   5.2890988545776206E-004   5.1723801257018637E-004
          87   5.2873983726980478E-004   5.1707126690304364E-004
          88   5.2859052226506204E-004   5.1692403267986206E-004
          89   5.2846199325937485E-004   5.1679700028391465E-004
          90   5.2835292041711443E-004   5.1668800350043731E-004
          91   5.2826531349739556E-004   5.1659912061756733E-004
          92   5.2819522858282353E-004   5.1652631723869647E-004
          93   5.2814529811510079E-004   5.1647283984889900E-004
          94   5.2811323027778011E-004   5.1643408477043218E-004
          95   5.2809834488441211E-004   5.1641301024764579E-004
          96   5.2810098067095220E-004   5.1640631677179073E-004
          97   5.2811912550998854E-004   5.1641584032472614E-004
          98   5.2815401482920598E-004   5.1643879820764400E-004
          99   5.2820401310909660E-004   5.1647660431828777E-004
         100   5.2826841562588650E-004   5.1652753866355671E-004
         101   5.2834740523393048E-004   5.1659117581058587E-004
         102   5.2843972925431255E-004   5.1666783386982427E-004
         103   5.2854471961340385E-004   5.1675562012798340E-004
         104   5.2866294435166680E-004   5.1685563189471980E-004
         105   5.2879300654944854E-004   5.1696544758939272E-004
         106   5.2893398681699757E-004   5.1708626491179762E-004
         107   5.2908622352038233E-004   5.1721713918528118E-004
         108   5.2924912999000571E-004   5.1735667099145864E-004
         109   5.2942103713329066E-004   5.1750611136776737E-004
         110   5.2960281531024824E-004   5.1766359305292125E-004
         111   5.2979415656917157E-004   5.1782940060727807E-004
         112   5.2999428190739532E-004   5.1800345389082668E-004
         113   5.3020199561385254E-004   5.1818399597088668E-004
         114   5.3041790269554639E-004   5.1837200600291661E-004
         115   5.3064153165746381E-004   5.1856715597654347E-004
         116   5.3087241484453052E-004   5.1876747352530670E-004
         117   5.3110948541351525E-004   5.1897407706262024E-004
         118   5.3135274409838275E-004   5.1918663489489061E-004
         119   5.3160197269198504E-004   5.1940380203169734E-004
         120   5.3185691018593079E-004   5.1962594763430426E-004
         121   5.3211716916350149E-004   5.1985281946465586E-004
         122   5.3238190115797372E-004   5.2008383402923051E-004
         123   5.3265114515913415E-004   5.2031842421617182E-004
         124   5.3292470137624457E-004   5.2055691426776114E-004
         125   5.3320221824324442E-004   5.2079900350460217E-004
         126   5.3348337293247913E-004   5.2104373966451150E-004
         127   5.3376782112096407E-004   5.2129118356595173E-004
         128   5.3405504570915366E-004   5.2154141404875908E-004
         129   5.3434493733873220E-004   5.2179415490583849E-004
         130   5.3463736345643555E-004   5.2204863024985317E-004
         131   5.3493206703094070E-004   5.2230493987121614E-004
         132   5.3522879081503087E-004   5.2256305498822413E-004
         133   5.3552728621929864E-004   5.2282264109875193E-004
         134   5.3582733548504502E-004   5.2308346168037972E-004
         135   5.3612874365580911E-004   5.2334459625692233E-004
         136   5.3643108145367852E-004   5.2360673187397595E-004
         137   5.3673428101336696E-004   5.2386967422030214E-004
         138   5.3703821898228358E-004   5.2413323711512872E-004
         139   5.3734270097634327E-004   5.2439724102070276E-004
         140   5.3764756207361675E-004   5.2466109935140584E-004
         141   5.3795263314399303E-004   5.2492503240872206E-004
         142   5.3825774162647084E-004   5.2518893911904902E-004
         143   5.3856272436112005E-004   5.2545268899448921E-004
         144   5.3886742717826634E-004   5.2571613786980213E-004
         145   5.3917170312348518E-004   5.2597913297335942E-004
         146   5.3947540822680878E-004   5.2624124404331029E-004
         147   5.3977841422200314E-004   5.2650270154174362E-004
         148   5.4008054687995741E-004   5.2676338572694818E-004
         149   5.4038166568010602E-004   5.2702318475632086E-004
         150   5.4068172343936819E-004   5.2728199389146435E-004
         151   5.4098061053598856E-004   5.2753971286057476E-004
         152   5.4127822134828342E-004   5.2779620454446836E-004
         153   5.4157445357442147E-004   5.2805120821261726E-004
         154   5.4186921280162913E-004   5.2830488234069817E-004
         155   5.4216240963406560E-004   5.2855714596330039E-004
         156   5.4245395718616164E-004   5.2880792262617376E-004
         157   5.4274377438826038E-004   5.2905714213096790E-004
         158   5.4303178520166988E-004   5.2930473917091748E-004
         159   5.4331791805467924E-004   5.2955065159449000E-004
         160   5.4360210570335407E-004   5.2979482325925676E-004
         161   5.4388428426602263E-004   5.3003715844440931E-004
         162   5.4416439355519590E-004   5.3027755127687658E-004
         163   5.4444237947340367E-004   5.3051606632640181E-004
         164   5.4471818932817437E-004   5.3075265972317171E-004
         165   5.4499177286556212E-004   5.3098728969836622E-004
         166   5.4526308443973183E-004   5.3121991873675831E-004
         167   5.4553208207158319E-004   5.3145051220328471E-004
         168   5.4579872686046755E-004   5.3167902420681382E-004
         169   5.4606298346569152E-004   5.3190544428242774E-004
         170   5.4632481811411654E-004   5.3212974620507137E-004
         171   5.4658420102237000E-004   5.3235190797520275E-004
         172   5.4684110638308610E-004   5.3257190883470012E-004
         173   5.4709550871300059E-004   5.3278968397268295E-004
         174   5.4734738615459897E-004   5.3300523551464102E-004
         175   5.4759671952871191E-004   5.3321858400735530E-004
         176   5.4784349154543110E-004   5.3342971729008408E-004
         177   5.4808768639850363E-004   5.3363862421085652E-004
         178   5.4832929056409672E-004   5.3384529564035510E-004
         179   5.4856829304404881E-004   5.3404972539257932E-004
         180   5.4880468498323903E-004   5.3425190774114518E-004
         181   5.4903845944661287E-004   5.3445183934413578E-004
         182   5.4926961133644806E-004   5.3464951970803333E-004
         183   5.4949813730411159E-004   5.3484494863189681E-004
         184   5.4972403568850860E-004   5.3503812730975740E-004
         185   5.4994730635385533E-004   5.3522905808764626E-004
         186   5.5016795070810583E-004   5.3541774457623720E-004
         187   5.5038597163064445E-004   5.3560419197396002E-004
         188   5.5060137340676965E-004   5.3578840633652881E-004
         189   5.5081416161030148E-004   5.3597039477157186E-004
         190   5.5102434308352535E-004   5.3615016539086961E-004
         191   5.5123192562491483E-004   5.3632770692674139E-004
         192   5.5143691830979895E-004   5.3650304118421589E-004
         193   5.5163933126517754E-004   5.3667618937854511E-004
         194   5.5183917632876467E-004   5.3684716297298430E-004
         195   5.5203646578651862E-004   5.3701597451559643E-004
         196   5.5223121284538078E-004   5.3718263693969389E-004
         197   5.5242343140332638E-004   5.3734716365513380E-004
         198   5.5261313611403376E-004   5.3750956865037888E-004
         199   5.5280034259887450E-004   5.3766986667952584E-004
         200   5.5298506724851468E-004   5.3782807091374229E-004
         201   5.5316732721648906E-004   5.3798419879147366E-004
         202   5.5334714031709089E-004   5.3813826751520732E-004
         203   5.5352452493501376E-004   5.3829029386613105E-004
         204   5.5369950003755308E-004   5.3844029503634166E-004
         205   5.5387208512046716E-004   5.3858828858971701E-004
         206   5.5404230017750853E-004   5.3873429243670487E-004
         207   5.5421016565730783E-004   5.3887832479619950E-004
         208   5.5437570238506229E-004   5.3902040413894624E-004
         209   5.5453893159929297E-004   5.3916054920703804E-004
         210   5.5469987490936476E-004   5.3929877899004566E-004
         211   5.5485855425577700E-004   5.3943511269013262E-004
         212   5.5501499187964813E-004   5.3956956969650356E-004
         213   5.5516921029660641E-004   5.3970216956377901E-004
         214   5.5532123225104837E-004   5.3983293198210278E-004
         215   5.5547108071177221E-004   5.3996187675856846E-004
         216   5.5561877883869744E-004   5.4008902375769286E-004
         217   5.5576434996065728E-004   5.4021439304869322E-004
         218   5.5590781755064319E-004   5.4033800469986096E-004
         219   5.5604920521091562E-004   5.4045987883263695E-004
         220   5.5618853663174153E-004   5.4058003559631217E-004
         221   5.5632583559205495E-004   5.4069849516280610E-004
         222   5.5646112593322713E-004   5.4081527770908245E-004
         223   5.5659443154060511E-004   5.4093040340362042E-004
         224   5.5672577606125811E-004   5.4104389239358259E-004
         225   5.5685518395404870E-004   5.4115576479311857E-004
         226   5.5698267886580952E-004   5.4126604067265859E-004
         227   5.5710828468526945E-004   5.4137474004267976E-004
         228   5.5723202527024429E-004   5.4148188284987092E-004
         229   5.5735392442888296E-004   5.4158748896506186E-004
         230   5.5747400590665686E-004   5.4169157817412215E-004
         231   5.5759229335144089E-004   5.4179416807670572E-004
         232   5.5770881017453496E-004   5.4189527890507918E-004
         233   5.5782357991430705E-004   5.4199493185652593E-004
         234   5.5793662610469194E-004   5.4209314627960876E-004
         235   5.5804797200234536E-004   5.4218994140020800E-004
         236   5.5815764073784168E-004   5.4228533631617759E-004
         237   5.5826565530577509E-004   5.4237935004472471E-004
         238   5.5837203855416313E-004   5.4247200130043535E-004
         239   5.5847681318025146E-004   5.4256330881631803E-004
         240   5.5858000172049661E-004   5.4265329112061886E-004
         241   5.5868162654564187E-004   5.4274196658731931E-004
         242   5.5878170985470524E-004   5.4282935343320966E-004
         243   5.5888027366361216E-004   5.4291546971087473E-004
         244   5.5897733980582128E-004   5.4300033330843638E-004
         245   5.5907292992550387E-004   5.4308396194560106E-004
         246   5.5916706547259887E-004   5.4316637317071534E-004
         247   5.5925976769848550E-004   5.4324758435821076E-004
         248   5.5935105765201210E-004   5.4332761270630585E-004
         249   5.5944095617587212E-004   5.4340647523495520E-004
         250   5.5952948390330731E-004   5.4348418878403225E-004
         251   5.5961666123121928E-004   5.4356076998831649E-004
         252   5.5970250835814521E-004   5.4363623531623331E-004
         253   5.5978704526986095E-004   5.4371060105695018E-004
         254   5.5987029173572712E-004   5.4378388331711677E-004
         255   5.5995226729472786E-004   5.4385609801825899E-004
         256   5.6003299125073527E-004   5.4392726089543778E-004
         257   5.6011248273974497E-004   5.4399738749664724E-004
         258   5.6019076063781089E-004   5.4406649318227101E-004
         259   5.6026784359454148E-004   5.4413459312511580E-004
         260   5.6034375003237338E-004   5.4420170231032417E-004
         261   5.6041849814602738E-004   5.4426783553549916E-004
         262   5.6049210590222818E-004   5.4433300741095708E-004
         263   5.6056459103958028E-004   5.4439723236010019E-004
         264   5.6063597106920441E-004   5.4446052462019513E-004
         265   5.6070626327350576E-004   5.4452289824224130E-004
         266   5.6077548470730978E-004   5.4458436709204586E-004
         267   5.6084365163717304E-004   5.4464494485124732E-004
         268   5.6091078113309145E-004   5.4470464501794576E-004
         269   5.6097688970748513E-004   5.4476348090772757E-004
         270   5.6104199350997012E-004   5.4482146565471555E-004
         271   5.6110610846653785E-004   5.4487861221267113E-004
         272   5.6116925028104679E-004   5.4493493335615556E-004
         273   5.6123143443587544E-004   5.4499044168176839E-004
         274   5.6129267619360200E-004   5.4504514960944611E-004
         275   5.6135299059832417E-004   5.4509906938373038E-004
         276   5.6141239247715284E-004   5.4515221307541867E-004
         277   5.6147089644177964E-004   5.4520459258280355E-004
         278   5.6152851689011865E-004   5.4525621963320500E-004
         279   5.6158526800812239E-004   5.4530710578457855E-004
         280   5.6164116377159143E-004   5.4535726242710761E-004
         281   5.6169621794722687E-004   5.4540670078441565E-004
         282   5.6175044409553679E-004   5.4545543191572034E-004
         283   5.6180385557238024E-004   5.4550346671730188E-004
         284   5.6185646553094594E-004   5.4555081592419139E-004
         285   5.6190828692377062E-004   5.4559749011188238E-004
         286   5.6195933250479454E-004   5.4564349969806131E-004
         287   5.6200961483145195E-004   5.4568885494435523E-004
         288   5.6205914626679008E-004   5.4573356595809394E-004
         289   5.6210793898161669E-004   5.4577764269408784E-004
         290   5.6215600495666872E-004   5.4582109495641214E-004
         291   5.6220335598481134E-004   5.4586393240020148E-004
         292   5.6225000367323395E-004   5.4590616453345324E-004
         293   5.6229595944568337E-004   5.4594780071883376E-004
         294   5.6234123454469969E-004   5.4598885017548889E-004
         295   5.6238584003386256E-004   5.4602932198085676E-004
         296   5.6242978680004702E-004   5.4606922507248110E-004
         297   5.6247308555568436E-004   5.4610856824982253E-004
         298   5.6251574684102682E-004   5.4614736017606917E-004
         299   5.6255778102641681E-004   5.4618560937994443E-004
         300   5.6259919831455250E-004   5.4622332425750754E-004
         301   5.6264000874289583E-004   5.4626051307402404E-004
         302   5.6268022218547670E-004   5.4629718396552115E-004
         303   5.6271984835559827E-004   5.4633334494079866E-004
         304   5.6275889680796264E-004   5.4636900388313925E-004
         305   5.6279737694089362E-004   5.4640416855206142E-004
         306   5.6283529799856834E-004   5.4643884658507331E-004
         307   5.6287266907323666E-004   5.4647304549941306E-004
         308   5.6290949910743149E-004   5.4650677269377896E-004
         309   5.6290627184619817E-004   5.4650132807874334E-004
         310   5.6298149316667226E-004   5.4657277147880537E-004
         311   5.6297832795243637E-004   5.4656749301679967E-004
         312   5.6305139044300612E-004   5.4663693040499022E-004
         313   5.6304831210217756E-004   5.4663184179878151E-004
         314   5.6311929117160479E-004   5.4669934140142275E-004
         315   5.6311630183627354E-004   5.4669443969886198E-004
         316   5.6318526403386249E-004   5.4676006187789536E-004
         317   5.6318236288013259E-004   5.4675534165885117E-004
         318   5.6324937155845711E-004   5.4681914392490870E-004
         319   5.6324648175818651E-004   5.4681453826077619E-004
         320   5.6331122258630056E-004   5.4687622712685743E-004
         321   5.6330779581849040E-004   5.4687128788063046E-004
         322   5.6336782469185327E-004   5.4692859255125147E-004
         323   5.6336361428477365E-004   5.4692312252411428E-004
         324   5.6341914999255430E-004   5.4697626178923538E-004
         325   5.6341416764455051E-004   5.4697026167889505E-004
         326   5.6346551056415961E-004   5.4701951341194408E-004
         327   5.6345980011438489E-004   5.4701300844912047E-004
         328   5.6350724322678288E-004   5.4705864157872830E-004
         329   5.6350085036745558E-004   5.4705165898663642E-004
         330   5.6354466889554423E-004   5.4709392590555114E-004
         331   5.6353763742532977E-004   5.4708649211128294E-004
         332   5.6357808859226093E-004   5.4712562871036630E-004
         333   5.6357046005487104E-004   5.4711776904380559E-004
         334   5.6360778405698593E-004   5.4715399563800876E-004
         335   5.6359959780267978E-004   5.4714573433955148E-004
         336   5.6363401887507927E-004   5.4717925664951378E-004
         337   5.6362531217011734E-004   5.4717061691437390E-004
         338   5.6365703960484215E-004   5.4720162700011880E-004
         339   5.6364784774127000E-004   5.4719263102472190E-004
         340   5.6363851743828329E-004   5.4718354175001640E-004
         341   5.6368670483901765E-004   5.4723080343616949E-004
         342   5.6367690952676937E-004   5.4722135570877545E-004
         343   5.6366695039970598E-004   5.4721179627129123E-004
         344   5.6371035986549649E-004   5.4725452358207651E-004
         345   5.6369996193242594E-004   5.4724462232550201E-004
         346   5.6368941730170483E-004   5.4723461936586292E-004
         347   5.6372856094241382E-004   5.4727329414814402E-004
         348   5.6371762215050867E-004   5.4726297961038171E-004
         349   5.6370655449395344E-004   5.4725257427028738E-004
         350   5.6374190278801598E-004   5.4728763752252667E-004
         351   5.6373048294588220E-004   5.4727694943570830E-004
         352   5.6371895082898678E-004   5.4726618090070709E-004
         353   5.6375092647925151E-004   5.4729802889002589E-004
         354   5.6373908078141363E-004   5.4728700448047841E-004
         355   5.6372713816134812E-004   5.4727590947742800E-004
         356   5.6375612032726638E-004   5.4730489784147161E-004
         357   5.6374389959128017E-004   5.4729357200799763E-004
         358   5.6373159607851721E-004   5.4728218486718694E-004
         359   5.6375792449190340E-004   5.4730863247899261E-004
         360   5.6374537533289513E-004   5.4729703782107741E-004
         361   5.6373275657701908E-004   5.4728539062695884E-004
         362   5.6372013811466931E-004   5.4727373662414908E-004
         363   5.6375630967480316E-004   5.4730985759948714E-004
         364   5.6374343317530347E-004   5.4729798223392297E-004
         365   5.6373047237519422E-004   5.4728604490448206E-004
         366   5.6371751157183376E-004   5.4727410042886026E-004
         367   5.6375016765027096E-004   5.4730682176721852E-004
         368   5.6373698192898106E-004   5.4729468084612821E-004
         369   5.6372372786291677E-004   5.4728248895947356E-004
         370   5.6371048462142907E-004   5.4727029774256659E-004
         371   5.6374016054023157E-004   5.4730012810093787E-004
         372   5.6372672709767532E-004   5.4728776685527506E-004
         373   5.6371324005598429E-004   5.4727536530485609E-004
         374   5.6369977388271862E-004   5.4726297189921092E-004
         375   5.6372693239650675E-004   5.4729035103307920E-004
         376   5.6371330691417862E-004   5.4727781141122812E-004
         377   5.6369964099323177E-004   5.4726524111266359E-004
         378   5.6368600507934361E-004   5.4725268596954519E-004
         379   5.6371104207379762E-004   5.4727799033269149E-004
         380   5.6369727425336139E-004   5.4726531052114126E-004
         381   5.6368347772276525E-004   5.4725260881879206E-004
         382   5.6366971942334212E-004   5.4723992881571893E-004
         383   5.6365602543209019E-004   5.4722728963783461E-004
         384   5.6368871725239649E-004   5.4726006159963700E-004
         385   5.6367486798191552E-004   5.4724727941449669E-004
         386   5.6366097815971762E-004   5.4723446882751453E-004
         387   5.6364712669080847E-004   5.4722168092341701E-004
         388   5.6363334399731589E-004   5.4720893797586070E-004
         389   5.6366373194265097E-004   5.4723943601533444E-004
         390   5.6364982101311128E-004   5.4722657228305129E-004
         391   5.6363588184628810E-004   5.4721368972020712E-004
         392   5.6362198960045609E-004   5.4720083696797850E-004
         393   5.6360817320842878E-004   5.4718803524093440E-004
         394   5.6363670757987811E-004   5.4721669146839936E-004
         395   5.6362278754810687E-004   5.4720378942298370E-004
         396   5.6360884998486152E-004   5.4719087708985346E-004
         397   5.6359496686397966E-004   5.4717800102505206E-004
         398   5.6358116584518921E-004   5.4716518153403906E-004
         399   5.6360821254361287E-004   5.4719234753980407E-004
         400   5.6359432890960880E-004   5.4717944562480958E-004
         401   5.6358043691560628E-004   5.4716654094777049E-004
         402   5.6356660588863174E-004   5.4715367832710378E-004
         403   5.6355286242098580E-004   5.4714087730188359E-004
         404   5.6357871541305325E-004   5.4716683614624076E-004
         405   5.6356490728455175E-004   5.4715396834173339E-004
         406   5.6355109863890610E-004   5.4714110439343824E-004
         407   5.6353735658616958E-004   5.4712828766063232E-004
         408   5.6352370681679771E-004   5.4711553703062606E-004
         409   5.6354860062381997E-004   5.4714051511892071E-004
         410   5.6353490151704892E-004   5.4712771138996268E-004
         411   5.6352120858678488E-004   5.4711491731513002E-004
         412   5.6350758706694452E-004   5.4710217502814339E-004
         413   5.6349406187291163E-004   5.4708950285666696E-004
         414   5.6348064244177967E-004   5.4707690799678796E-004
         415   5.6351263055433689E-004   5.4710876530180157E-004
         416   5.6349912818512210E-004   5.4709609300774415E-004
         417   5.6348561803124507E-004   5.4708342267142929E-004
         418   5.6347217639542905E-004   5.4707080338361103E-004
         419   5.6345883230458557E-004   5.4705825638322607E-004
         420   5.6344559660982316E-004   5.4704578984375780E-004
         421   5.6347658834195592E-004   5.4707662016922583E-004
         422   5.6346328361100561E-004   5.4706408909703833E-004
         423   5.6344997725831577E-004   5.4705156549071838E-004
         424   5.6343674354208137E-004   5.4703909710074078E-004
         425   5.6342361065775924E-004   5.4702670455620791E-004
         426   5.6341058908049248E-004   5.4701439574633595E-004
         427   5.6344077516259493E-004   5.4704438562582251E-004
         428   5.6342769644649447E-004   5.4703202365576791E-004
         429   5.6341462119561994E-004   5.4701967383193083E-004
         430   5.6340162187108799E-004   5.4700738272708198E-004
         431   5.6338872593641206E-004   5.4699517042821125E-004
         432   5.6337594353319230E-004   5.4698304456458988E-004
         433   5.6340546253371262E-004   5.4701233045364788E-004
         434   5.6339263281723906E-004   5.4700016106716033E-004
         435   5.6337981071354157E-004   5.4698800776437030E-004
         436   5.6336706708644756E-004   5.4697591607300847E-004
         437   5.6335442874120114E-004   5.4696390559977673E-004
         438   5.6334190551428180E-004   5.4695198374861041E-004
         439   5.6337085437626548E-004   5.4698066212497656E-004
         440   5.6335829196144506E-004   5.4696870496644936E-004
         441   5.6334574052682251E-004   5.4695676718662740E-004
         442   5.6333326947740736E-004   5.4694489336565419E-004
         443   5.6332090503192567E-004   5.4693310266648739E-004
         444   5.6330865676412160E-004   5.4692140227267927E-004
         445   5.6333710057954634E-004   5.4694953894093075E-004
         446   5.6332481984604915E-004   5.4693781026667510E-004
         447   5.6331255280680918E-004   5.4692610371367511E-004
         448   5.6330036749945077E-004   5.4691446297432404E-004
         449   5.6328828958869764E-004   5.4690290679690454E-004
         450   5.6327632839785972E-004   5.4689144217590123E-004
         451   5.6330430812150741E-004   5.4691907972147572E-004
         452   5.6329232003475690E-004   5.4690759283238779E-004
         453   5.6328034781241156E-004   5.4689613032391675E-004
         454   5.6326845818140136E-004   5.4688473504343549E-004
         455   5.6325667627833698E-004   5.4687342534305192E-004
         456   5.6324501119058349E-004   5.4686220803027666E-004
         457   5.6327254978818598E-004   5.4688937165056476E-004
         458   5.6326086242492238E-004   5.4687813721565127E-004
         459   5.6324919264218534E-004   5.4686692900172377E-004
         460   5.6323760588733473E-004   5.4685578903319800E-004
         461   5.6322612678496166E-004   5.4684473528178858E-004
         462   5.6321476419764465E-004   5.4683377437671145E-004
         463   5.6324187148162289E-004   5.4686047651919339E-004
         464   5.6323049045849994E-004   5.4684950290477584E-004
         465   5.6321912835350686E-004   5.4683855699377371E-004
         466   5.6320784934733978E-004   5.4682768000479027E-004
         467   5.6319667756122378E-004   5.4681688952767243E-004
         468   5.6318562164051219E-004   5.4680619201876444E-004
         469   5.6317468453113972E-004   5.4679558990364328E-004
         470   5.6320801653034149E-004   5.4682833280892415E-004
         471   5.6319702105130977E-004   5.4681768827571768E-004
         472   5.6318602798457291E-004   5.4680706102152720E-004
         473   5.6317511109536507E-004   5.4679649836367542E-004
         474   5.6316429810784982E-004   5.4678602044051165E-004
         475   5.6315359894840080E-004   5.4677563458569128E-004
         476   5.6314301699158967E-004   5.4676534350183261E-004
         477   5.6317559284618313E-004   5.4679730993936792E-004
         478   5.6316495681766688E-004   5.4678698107126682E-004
         479   5.6315432459326878E-004   5.4677667079528218E-004
         480   5.6314376806553619E-004   5.4676642525233667E-004
         481   5.6313331423323660E-004   5.4675626404353445E-004
         482   5.6312297273047787E-004   5.4674619427737411E-004
         483   5.6311274679946260E-004   5.4673621854296045E-004
         484   5.6314456979653495E-004   5.4676741513988100E-004
         485   5.6313429359012006E-004   5.4675740572579295E-004
         486   5.6312402227464602E-004   5.4674741590759351E-004
         487   5.6311382587071585E-004   5.4673749064901777E-004
         488   5.6310373065557523E-004   5.4672764901751041E-004
         489   5.6309374597695238E-004   5.4671789790054683E-004
         490   5.6308387495125362E-004   5.4670823977955680E-004
         491   5.6311494178835648E-004   5.4673866662422854E-004
         492   5.6310502375781109E-004   5.4672897837064385E-004
         493   5.6309511144618507E-004   5.4671931044261192E-004
         494   5.6308527300395295E-004   5.4670970663184422E-004
         495   5.6307553399053713E-004   5.4670018547555419E-004
         496   5.6306590347270503E-004   5.4669075364505105E-004
         497   5.6305638444704585E-004   5.4668141351931561E-004
         498   5.6308668735649461E-004   5.4671106619405704E-004
         499   5.6307712417045326E-004   5.4670169902751255E-004
         500   5.6306756732440674E-004   5.4669235268823082E-004
         501   5.6305808309536562E-004   5.4668306979533635E-004
         502   5.6304869632625785E-004   5.4667386835755027E-004
         503   5.6303941580696220E-004   5.4666475483371461E-004
         504   5.6303024441929400E-004   5.4665573150491920E-004
         505   5.6305977365955415E-004   5.4668460349529906E-004
         506   5.6305056064230921E-004   5.4667555583569924E-004
         507   5.6304135441940823E-004   5.4666652931368090E-004
         508   5.6303221938934088E-004   5.4665756537330696E-004
         509   5.6302317967891037E-004   5.4664868149592724E-004
         510   5.6301424380448281E-004   5.4663988393133679E-004
         511   5.6300541453753244E-004   5.4663117486685635E-004
         512   5.6299669256800811E-004   5.4662255502510658E-004
         513   5.6303113791326422E-004   5.4665620738272955E-004
         514   5.6302233823221865E-004   5.4664753582115604E-004
         515   5.6301353031341212E-004   5.4663887527093462E-004
         516   5.6300478602893192E-004   5.4663027199364830E-004
         517   5.6299613233678786E-004   5.4662174547231383E-004
         518   5.6298757877626317E-004   5.4661330265820215E-004
